Data,Producer 1 (kW),Producer 2 (kW),Producer 3 (kW),Total (kW)
24/06/2019 17:15:00,0.956,0.668,0.709,2.333
24/06/2019 17:30:00,1.131,0.734,1.072,2.937
24/06/2019 17:45:00,0.787,1.021,1.453,3.261
24/06/2019 18:00:00,0.811,0.735,0.833,2.379
24/06/2019 18:15:00,0.394,0.788,0.611,1.793
24/06/2019 18:30:00,0.399,0.402,0.54,1.341
24/06/2019 18:45:00,0.424,0.476,0.547,1.447
24/06/2019 19:00:00,0.368,0.212,0.286,0.866
24/06/2019 19:15:00,0.259,0.224,0.42,0.903
24/06/2019 19:30:00,0.206,0.135,0.362,0.703
24/06/2019 19:45:00,0.152,0.115,0.276,0.543
24/06/2019 20:00:00,0.144,0.088,0.133,0.365
24/06/2019 20:15:00,0.121,0.067,0.062,0.25
24/06/2019 20:30:00,0.104,0.053,0.053,0.21
24/06/2019 20:45:00,0.055,0.032,0.036,0.123
24/06/2019 21:00:00,0.02,0.006,0.018,0.044
24/06/2019 21:15:00,0,0,0,0
24/06/2019 21:30:00,0,0,0,0
24/06/2019 21:45:00,0,0,0,0
24/06/2019 22:00:00,0,0,0,0
24/06/2019 22:15:00,0,0,0,0
24/06/2019 22:30:00,0,0,0,0
24/06/2019 22:45:00,0,0,0,0
24/06/2019 23:00:00,0,0,0,0
24/06/2019 23:15:00,0,0,0,0
24/06/2019 23:30:00,0,0,0,0
24/06/2019 23:45:00,0,0,0,0
25/06/2019 00:00:00,0,0,0,0
25/06/2019 00:15:00,0,0,0,0
25/06/2019 00:30:00,0,0,0,0
25/06/2019 00:45:00,0,0,0,0
25/06/2019 01:00:00,0,0,0,0
25/06/2019 01:15:00,0,0,0,0
25/06/2019 01:30:00,0,0,0,0
25/06/2019 01:45:00,0,0,0,0
25/06/2019 02:00:00,0,0,0,0
25/06/2019 02:15:00,0,0,0,0
25/06/2019 02:30:00,0,0,0,0
25/06/2019 02:45:00,0,0,0,0
25/06/2019 03:00:00,0,0,0,0
25/06/2019 03:15:00,0,0,0,0
25/06/2019 03:30:00,0,0,0,0
25/06/2019 03:45:00,0,0,0,0
25/06/2019 04:00:00,0,0,0,0
25/06/2019 04:15:00,0,0,0,0
25/06/2019 04:30:00,0,0,0,0
25/06/2019 04:45:00,0,0,0,0
25/06/2019 05:00:00,0,0,0,0
25/06/2019 05:15:00,0,0,0,0
25/06/2019 05:30:00,0,0,0,0
25/06/2019 05:45:00,0,0,0,0
25/06/2019 06:00:00,0,0,0,0
25/06/2019 06:15:00,0.003,0.001,0.001,0.005
25/06/2019 06:30:00,0.046,0.032,0.022,0.1
25/06/2019 06:45:00,0.092,0.078,0.048,0.218
25/06/2019 07:00:00,0.186,0.145,0.09,0.421
25/06/2019 07:15:00,0.299,0.218,0.138,0.655
25/06/2019 07:30:00,0.405,0.301,0.19,0.896
25/06/2019 07:45:00,0.443,0.348,0.239,1.03
25/06/2019 08:00:00,0.528,0.398,0.261,1.187
25/06/2019 08:15:00,0.581,0.462,0.308,1.351
25/06/2019 08:30:00,0.618,0.481,0.322,1.421
25/06/2019 08:45:00,0.762,0.584,0.411,1.757
25/06/2019 09:00:00,1.282,0.845,0.534,2.661
25/06/2019 09:15:00,1.444,1.134,0.647,3.225
25/06/2019 09:30:00,1.342,0.932,0.634,2.908
25/06/2019 09:45:00,1.507,1.15,0.671,3.328
25/06/2019 10:00:00,1.592,1.156,0.687,3.435
25/06/2019 10:15:00,2.419,1.692,1.057,5.168
25/06/2019 10:30:00,2.456,1.656,1.148,5.26
25/06/2019 10:45:00,2.617,2.036,1.479,6.132
25/06/2019 11:00:00,2.096,1.314,1.055,4.465
25/06/2019 11:15:00,2.125,1.575,1.318,5.018
25/06/2019 11:30:00,2.54,1.761,1.574,5.875
25/06/2019 11:45:00,2.819,2.067,1.872,6.758
25/06/2019 12:00:00,2.733,1.926,1.855,6.514
25/06/2019 12:15:00,1.057,1.702,1.83,4.589
25/06/2019 12:30:00,2.514,2.135,2.26,6.909
25/06/2019 12:45:00,1.147,1.962,2.427,5.536
25/06/2019 13:00:00,1.183,1.722,1.921,4.826
25/06/2019 13:15:00,1.371,2.173,2.727,6.271
25/06/2019 13:30:00,1.127,1.986,2.479,5.592
25/06/2019 13:45:00,2.986,2.038,2.521,7.545
25/06/2019 14:00:00,3.016,1.765,2.276,7.057
25/06/2019 14:15:00,2.975,2.202,2.396,7.573
25/06/2019 14:30:00,3.363,2.058,2.714,8.135
25/06/2019 14:45:00,3.241,2.135,2.814,8.19
25/06/2019 15:00:00,3.069,2.001,2.718,7.788
25/06/2019 15:15:00,2.711,1.685,2.249,6.645
25/06/2019 15:30:00,2.766,1.918,2.514,7.198
25/06/2019 15:45:00,2.463,1.607,2.088,6.158
25/06/2019 16:00:00,1.548,1.11,1.019,3.677
25/06/2019 16:15:00,1.364,1.003,0.939,3.306
25/06/2019 16:30:00,1.719,1.545,2.003,5.267
25/06/2019 16:45:00,1.374,1.171,1.285,3.83
25/06/2019 17:00:00,1.535,1.217,1.527,4.279
25/06/2019 17:15:00,0.807,0.608,0.566,1.981
25/06/2019 17:30:00,0.618,0.427,0.405,1.45
25/06/2019 17:45:00,0.509,0.383,0.32,1.212
25/06/2019 18:00:00,0.451,0.348,0.3,1.099
25/06/2019 18:15:00,0.369,0.264,0.235,0.868
25/06/2019 18:30:00,0.455,0.294,0.314,1.063
25/06/2019 18:45:00,0.614,0.436,0.426,1.476
25/06/2019 19:00:00,0.416,0.345,0.28,1.041
25/06/2019 19:15:00,0.349,0.259,0.236,0.844
25/06/2019 19:30:00,0.27,0.195,0.171,0.636
25/06/2019 19:45:00,0.153,0.116,0.093,0.362
25/06/2019 20:00:00,0.07,0.047,0.04,0.157
25/06/2019 20:15:00,0.046,0.021,0.029,0.096
25/06/2019 20:30:00,0.021,0.006,0.019,0.046
25/06/2019 20:45:00,0.001,0.001,0.001,0.003
25/06/2019 21:00:00,0,0,0,0
25/06/2019 21:15:00,0,0,0,0
25/06/2019 21:30:00,0,0,0,0
25/06/2019 21:45:00,0,0,0,0
25/06/2019 22:00:00,0,0,0,0
25/06/2019 22:15:00,0,0,0,0
25/06/2019 22:30:00,0,0,0,0
25/06/2019 22:45:00,0,0,0,0
25/06/2019 23:00:00,0,0,0,0
25/06/2019 23:15:00,0,0,0,0
25/06/2019 23:30:00,0,0,0,0
25/06/2019 23:45:00,0,0,0,0
26/06/2019 00:00:00,0,0,0,0
26/06/2019 00:15:00,0,0,0,0
26/06/2019 00:30:00,0,0,0,0
26/06/2019 00:45:00,0,0,0,0
26/06/2019 01:00:00,0,0,0,0
26/06/2019 01:15:00,0,0,0,0
26/06/2019 01:30:00,0,0,0,0
26/06/2019 01:45:00,0,0,0,0
26/06/2019 02:00:00,0,0,0,0
26/06/2019 02:15:00,0,0,0,0
26/06/2019 02:30:00,0,0,0,0
26/06/2019 02:45:00,0,0,0,0
26/06/2019 03:00:00,0,0,0,0
26/06/2019 03:15:00,0,0,0,0
26/06/2019 03:30:00,0,0,0,0
26/06/2019 03:45:00,0,0,0,0
26/06/2019 04:00:00,0,0,0,0
26/06/2019 04:15:00,0,0,0,0
26/06/2019 04:30:00,0,0,0,0
26/06/2019 04:45:00,0,0,0,0
26/06/2019 05:00:00,0,0,0,0
26/06/2019 05:15:00,0,0,0,0
26/06/2019 05:30:00,0,0,0,0
26/06/2019 05:45:00,0,0,0,0
26/06/2019 06:00:00,0,0,0,0
26/06/2019 06:15:00,0,0,0,0
26/06/2019 06:30:00,0,0,0,0
26/06/2019 06:45:00,0.009,0.001,0.004,0.014
26/06/2019 07:00:00,0.035,0.036,0.04,0.111
26/06/2019 07:15:00,0.104,0.085,0.101,0.29
26/06/2019 07:30:00,0.351,0.284,0.242,0.877
26/06/2019 07:45:00,0.149,0.134,0.111,0.394
26/06/2019 08:00:00,0.155,0.103,0.125,0.383
26/06/2019 08:15:00,0.389,0.318,0.268,0.975
26/06/2019 08:30:00,0.427,0.36,0.284,1.071
26/06/2019 08:45:00,0.417,0.268,0.281,0.966
26/06/2019 09:00:00,0.619,0.446,0.257,1.322
26/06/2019 09:15:00,1.396,0.757,0.672,2.825
26/06/2019 09:30:00,1.381,0.791,0.567,2.739
26/06/2019 09:45:00,1.151,0.504,0.591,2.246
26/06/2019 10:00:00,0.887,0.391,0.567,1.845
26/06/2019 10:15:00,0.802,0.523,0.505,1.83
26/06/2019 10:30:00,1.211,0.712,0.712,2.635
26/06/2019 10:45:00,1.126,0.543,0.698,2.367
26/06/2019 11:00:00,1.064,0.762,0.889,2.715
26/06/2019 11:15:00,1.054,0.841,1.104,2.999
26/06/2019 11:30:00,2.404,1.596,1.376,5.376
26/06/2019 11:45:00,1.509,0.889,0.707,3.105
26/06/2019 12:00:00,1.305,0.758,0.897,2.96
26/06/2019 12:15:00,1.191,0.583,0.675,2.449
26/06/2019 12:30:00,1.271,0.989,1.055,3.315
26/06/2019 12:45:00,1.47,1.24,0.815,3.525
26/06/2019 13:00:00,1.469,0.892,0.882,3.243
26/06/2019 13:15:00,1.149,0.739,0.931,2.819
26/06/2019 13:30:00,1.278,0.976,0.729,2.983
26/06/2019 13:45:00,1,0.671,0.592,2.263
26/06/2019 14:00:00,1.279,1.044,0.714,3.037
26/06/2019 14:15:00,1.635,1.183,0.916,3.734
26/06/2019 14:30:00,2.575,1.387,0.947,4.909
26/06/2019 14:45:00,3.23,1.655,1.191,6.076
26/06/2019 15:00:00,2.768,1.465,1.897,6.13
26/06/2019 15:15:00,3.006,1.307,1.102,5.415
26/06/2019 15:30:00,2.649,1.375,2.311,6.335
26/06/2019 15:45:00,1.959,0.997,1.172,4.128
26/06/2019 16:00:00,1.615,0.616,1.168,3.399
26/06/2019 16:15:00,1.026,0.461,0.613,2.1
26/06/2019 16:30:00,1.175,0.8,0.852,2.827
26/06/2019 16:45:00,1.797,0.791,0.833,3.421
26/06/2019 17:00:00,1.447,0.775,0.713,2.935
26/06/2019 17:15:00,1.261,0.701,1.073,3.035
26/06/2019 17:30:00,1.299,0.913,1.121,3.333
26/06/2019 17:45:00,1.228,0.988,1.268,3.484
26/06/2019 18:00:00,0.852,0.877,1.249,2.978
26/06/2019 18:15:00,0.428,0.714,1.114,2.256
26/06/2019 18:30:00,0.392,0.553,0.689,1.634
26/06/2019 18:45:00,0.019,0.416,0.746,1.181
26/06/2019 19:00:00,0.275,0.272,0.572,1.119
26/06/2019 19:15:00,0.264,0.183,0.413,0.86
26/06/2019 19:30:00,0.226,0.137,0.284,0.647
26/06/2019 19:45:00,0.223,0.153,0.214,0.59
26/06/2019 20:00:00,0.152,0.098,0.123,0.373
26/06/2019 20:15:00,0.18,0.118,0.129,0.427
26/06/2019 20:30:00,0.112,0.068,0.077,0.257
26/06/2019 20:45:00,0.098,0.065,0.062,0.225
26/06/2019 21:00:00,0.048,0.023,0.036,0.107
26/06/2019 21:15:00,0.006,0.001,0.006,0.013
26/06/2019 21:30:00,0,0,0,0
26/06/2019 21:45:00,0,0,0,0
26/06/2019 22:00:00,0,0,0,0
26/06/2019 22:15:00,0,0,0,0
26/06/2019 22:30:00,0,0,0,0
26/06/2019 22:45:00,0,0,0,0
26/06/2019 23:00:00,0,0,0,0
26/06/2019 23:15:00,0,0,0,0
26/06/2019 23:30:00,0,0,0,0
26/06/2019 23:45:00,0,0,0,0
27/06/2019 00:00:00,0,0,0,0
27/06/2019 00:15:00,0,0,0,0
27/06/2019 00:30:00,0,0,0,0
27/06/2019 00:45:00,0,0,0,0
27/06/2019 01:00:00,0,0,0,0
27/06/2019 01:15:00,0,0,0,0
27/06/2019 01:30:00,0,0,0,0
27/06/2019 01:45:00,0,0,0,0
27/06/2019 02:00:00,0,0,0,0
27/06/2019 02:15:00,0,0,0,0
27/06/2019 02:30:00,0,0,0,0
27/06/2019 02:45:00,0,0,0,0
27/06/2019 03:00:00,0,0,0,0
27/06/2019 03:15:00,0,0,0,0
27/06/2019 03:30:00,0,0,0,0
27/06/2019 03:45:00,0,0,0,0
27/06/2019 04:00:00,0,0,0,0
27/06/2019 04:15:00,0,0,0,0
27/06/2019 04:30:00,0,0,0,0
27/06/2019 04:45:00,0,0,0,0
27/06/2019 05:00:00,0,0,0,0
27/06/2019 05:15:00,0,0,0,0
27/06/2019 05:30:00,0,0,0,0
27/06/2019 05:45:00,0,0,0,0
27/06/2019 06:00:00,0,0,0,0
27/06/2019 06:15:00,0,0,0,0
27/06/2019 06:30:00,0,0,0,0
27/06/2019 06:45:00,0.003,0.001,0.001,0.005
27/06/2019 07:00:00,0.054,0.017,0.036,0.107
27/06/2019 07:15:00,0.045,0.034,0.032,0.111
27/06/2019 07:30:00,0.151,0.085,0.11,0.346
27/06/2019 07:45:00,0.589,0.343,0.371,1.303
27/06/2019 08:00:00,0.684,0.498,0.412,1.594
27/06/2019 08:15:00,0.899,0.626,0.496,2.021
27/06/2019 08:30:00,1.031,0.571,0.583,2.185
27/06/2019 08:45:00,0.789,0.496,0.536,1.821
27/06/2019 09:00:00,0.515,0.404,0.301,1.22
27/06/2019 09:15:00,0.67,0.48,0.394,1.544
27/06/2019 09:30:00,1.202,0.895,0.699,2.796
27/06/2019 09:45:00,2.058,1.421,1.117,4.596
27/06/2019 10:00:00,1.99,1.688,0.699,4.377
27/06/2019 10:15:00,0.958,0.931,0.475,2.364
27/06/2019 10:30:00,0.546,0.315,0.312,1.173
27/06/2019 10:45:00,0.492,0.325,0.323,1.14
27/06/2019 11:00:00,0.802,0.602,0.579,1.983
27/06/2019 11:15:00,0.927,0.624,0.446,1.997
27/06/2019 11:30:00,0.775,0.459,0.684,1.918
27/06/2019 11:45:00,1.462,0.795,0.862,3.119
27/06/2019 12:00:00,1.357,1.306,0.878,3.541
27/06/2019 12:15:00,1.527,1.695,1.592,4.814
27/06/2019 12:30:00,2.011,1.43,1.535,4.976
27/06/2019 12:45:00,0.671,1.903,2.13,4.704
27/06/2019 13:00:00,1.275,1.565,2.165,5.005
27/06/2019 13:15:00,0.73,1.762,2.344,4.836
27/06/2019 13:30:00,1.225,2.128,1.909,5.262
27/06/2019 13:45:00,2.226,1.532,1.834,5.592
27/06/2019 14:00:00,1.238,1.736,2.89,5.864
27/06/2019 14:15:00,2.462,2.146,3.013,7.621
27/06/2019 14:30:00,2.964,2.141,1.791,6.896
27/06/2019 14:45:00,3.225,2.09,2.536,7.851
27/06/2019 15:00:00,3.063,1.968,2.701,7.732
27/06/2019 15:15:00,2.362,1.884,2.81,7.056
27/06/2019 15:30:00,2.924,1.944,2.693,7.561
27/06/2019 15:45:00,2.882,2.027,2.379,7.288
27/06/2019 16:00:00,2.813,1.683,2.057,6.553
27/06/2019 16:15:00,2.372,1.831,2.431,6.634
27/06/2019 16:30:00,2.039,1.749,2.02,5.808
27/06/2019 16:45:00,1.57,1.635,2.205,5.41
27/06/2019 17:00:00,1.204,1.496,2.076,4.776
27/06/2019 17:15:00,0.697,1.363,1.926,3.986
27/06/2019 17:30:00,0.334,1.217,1.763,3.314
27/06/2019 17:45:00,0.231,1.058,1.574,2.863
27/06/2019 18:00:00,0.227,0.89,1.377,2.494
27/06/2019 18:15:00,0.224,0.721,1.178,2.123
27/06/2019 18:30:00,0.21,0.548,0.995,1.753
27/06/2019 18:45:00,0.202,0.376,0.794,1.372
27/06/2019 19:00:00,0.199,0.229,0.595,1.023
27/06/2019 19:15:00,0.202,0.13,0.415,0.747
27/06/2019 19:30:00,0.179,0.092,0.27,0.541
27/06/2019 19:45:00,0.139,0.081,0.158,0.378
27/06/2019 20:00:00,0.121,0.071,0.096,0.288
27/06/2019 20:15:00,0.103,0.061,0.07,0.234
27/06/2019 20:30:00,0.08,0.045,0.05,0.175
27/06/2019 20:45:00,0.054,0.024,0.032,0.11
27/06/2019 21:00:00,0.014,0.001,0.011,0.026
27/06/2019 21:15:00,0,0,0,0
27/06/2019 21:30:00,0,0,0,0
27/06/2019 21:45:00,0,0,0,0
27/06/2019 22:00:00,0,0,0,0
27/06/2019 22:15:00,0,0,0,0
27/06/2019 22:30:00,0,0,0,0
27/06/2019 22:45:00,0,0,0,0
27/06/2019 23:00:00,0,0,0,0
27/06/2019 23:15:00,0,0,0,0
27/06/2019 23:30:00,0,0,0,0
27/06/2019 23:45:00,0,0,0,0
28/06/2019 00:00:00,0,0,0,0
28/06/2019 00:15:00,0,0,0,0
28/06/2019 00:30:00,0,0,0,0
28/06/2019 00:45:00,0,0,0,0
28/06/2019 01:00:00,0,0,0,0
28/06/2019 01:15:00,0,0,0,0
28/06/2019 01:30:00,0,0,0,0
28/06/2019 01:45:00,0,0,0,0
28/06/2019 02:00:00,0,0,0,0
28/06/2019 02:15:00,0,0,0,0
28/06/2019 02:30:00,0,0,0,0
28/06/2019 02:45:00,0,0,0,0
28/06/2019 03:00:00,0,0,0,0
28/06/2019 03:15:00,0,0,0,0
28/06/2019 03:30:00,0,0,0,0
28/06/2019 03:45:00,0,0,0,0
28/06/2019 04:00:00,0,0,0,0
28/06/2019 04:15:00,0,0,0,0
28/06/2019 04:30:00,0,0,0,0
28/06/2019 04:45:00,0,0,0,0
28/06/2019 05:00:00,0,0,0,0
28/06/2019 05:15:00,0,0,0,0
28/06/2019 05:30:00,0,0,0,0
28/06/2019 05:45:00,0,0,0,0
28/06/2019 06:00:00,0,0,0,0
28/06/2019 06:15:00,0,0,0,0
28/06/2019 06:30:00,0.014,0.003,0.001,0.018
28/06/2019 06:45:00,0.052,0.032,0.016,0.1
28/06/2019 07:00:00,0.096,0.063,0.029,0.188
28/06/2019 07:15:00,0.211,0.08,0.041,0.332
28/06/2019 07:30:00,0.377,0.113,0.05,0.54
28/06/2019 07:45:00,0.577,0.283,0.061,0.921
28/06/2019 08:00:00,0.786,0.827,0.072,1.685
28/06/2019 08:15:00,1.024,0.968,0.08,2.072
28/06/2019 08:30:00,1.272,1.13,0.088,2.49
28/06/2019 08:45:00,1.519,1.285,0.098,2.902
28/06/2019 09:00:00,1.753,1.421,0.131,3.305
28/06/2019 09:15:00,1.967,1.552,0.154,3.673
28/06/2019 09:30:00,2.172,1.666,0.304,4.142
28/06/2019 09:45:00,2.369,1.771,0.672,4.812
28/06/2019 10:00:00,2.548,1.868,0.853,5.269
28/06/2019 10:15:00,2.699,1.93,0.971,5.6
28/06/2019 10:30:00,2.827,1.981,1.122,5.93
28/06/2019 10:45:00,2.928,2.032,1.324,6.284
28/06/2019 11:00:00,3.056,2.07,1.448,6.574
28/06/2019 11:15:00,3.145,2.111,1.671,6.927
28/06/2019 11:30:00,3.225,2.112,1.904,7.241
28/06/2019 11:45:00,3.292,2.083,2.141,7.516
28/06/2019 12:00:00,3.367,2.089,2.317,7.773
28/06/2019 12:15:00,2.879,2.023,2.528,7.43
28/06/2019 12:30:00,1.791,1.965,2.637,6.393
28/06/2019 12:45:00,0.751,1.9,2.69,5.341
28/06/2019 13:00:00,0.847,1.926,2.767,5.54
28/06/2019 13:15:00,3.103,1.967,2.798,7.868
28/06/2019 13:30:00,1.663,1.984,2.844,6.491
28/06/2019 13:45:00,3.095,2.066,2.834,7.995
28/06/2019 14:00:00,3.463,2.089,2.821,8.373
28/06/2019 14:15:00,3.464,2.092,2.82,8.376
28/06/2019 14:30:00,3.439,2.047,2.783,8.269
28/06/2019 14:45:00,3.382,1.997,2.738,8.117
28/06/2019 15:00:00,3.325,2.005,2.69,8.02
28/06/2019 15:15:00,3.233,1.968,2.642,7.843
28/06/2019 15:30:00,3.074,1.924,2.572,7.57
28/06/2019 15:45:00,2.852,1.879,2.461,7.192
28/06/2019 16:00:00,2.596,1.818,2.365,6.779
28/06/2019 16:15:00,2.181,1.731,2.255,6.167
28/06/2019 16:30:00,1.935,1.642,2.151,5.728
28/06/2019 16:45:00,1.544,1.53,2.042,5.116
28/06/2019 17:00:00,1.213,1.42,1.943,4.576
28/06/2019 17:15:00,0.733,1.286,1.78,3.799
28/06/2019 17:30:00,0.434,1.144,1.616,3.194
28/06/2019 17:45:00,0.411,0.992,1.446,2.849
28/06/2019 18:00:00,0.387,0.846,1.26,2.493
28/06/2019 18:15:00,0.369,0.689,1.07,2.128
28/06/2019 18:30:00,0.341,0.541,0.908,1.79
28/06/2019 18:45:00,0.316,0.399,0.729,1.444
28/06/2019 19:00:00,0.304,0.275,0.554,1.133
28/06/2019 19:15:00,0.281,0.19,0.401,0.872
28/06/2019 19:30:00,0.239,0.144,0.283,0.666
28/06/2019 19:45:00,0.19,0.122,0.186,0.498
28/06/2019 20:00:00,0.157,0.102,0.124,0.383
28/06/2019 20:15:00,0.127,0.079,0.089,0.295
28/06/2019 20:30:00,0.072,0.055,0.04,0.167
28/06/2019 20:45:00,0.057,0.032,0.035,0.124
28/06/2019 21:00:00,0.021,0.004,0.01,0.035
28/06/2019 21:15:00,0,0,0,0
28/06/2019 21:30:00,0,0,0,0
28/06/2019 21:45:00,0,0,0,0
28/06/2019 22:00:00,0,0,0,0
28/06/2019 22:15:00,0,0,0,0
28/06/2019 22:30:00,0,0,0,0
28/06/2019 22:45:00,0,0,0,0
28/06/2019 23:00:00,0,0,0,0
28/06/2019 23:15:00,0,0,0,0
28/06/2019 23:30:00,0,0,0,0
28/06/2019 23:45:00,0,0,0,0
29/06/2019 00:00:00,0,0,0,0
29/06/2019 00:15:00,0,0,0,0
29/06/2019 00:30:00,0,0,0,0
29/06/2019 00:45:00,0,0,0,0
29/06/2019 01:00:00,0,0,0,0
29/06/2019 01:15:00,0,0,0,0
29/06/2019 01:30:00,0,0,0,0
29/06/2019 01:45:00,0,0,0,0
29/06/2019 02:00:00,0,0,0,0
29/06/2019 02:15:00,0,0,0,0
29/06/2019 02:30:00,0,0,0,0
29/06/2019 02:45:00,0,0,0,0
29/06/2019 03:00:00,0,0,0,0
29/06/2019 03:15:00,0,0,0,0
29/06/2019 03:30:00,0,0,0,0
29/06/2019 03:45:00,0,0,0,0
29/06/2019 04:00:00,0,0,0,0
29/06/2019 04:15:00,0,0,0,0
29/06/2019 04:30:00,0,0,0,0
29/06/2019 04:45:00,0,0,0,0
29/06/2019 05:00:00,0,0,0,0
29/06/2019 05:15:00,0,0,0,0
29/06/2019 05:30:00,0,0,0,0
29/06/2019 05:45:00,0,0,0,0
29/06/2019 06:00:00,0,0,0,0
29/06/2019 06:15:00,0,0,0,0
29/06/2019 06:30:00,0.026,0.01,0.001,0.037
29/06/2019 06:45:00,0.077,0.059,0.027,0.163
29/06/2019 07:00:00,0.139,0.109,0.049,0.297
29/06/2019 07:15:00,0.215,0.191,0.082,0.488
29/06/2019 07:30:00,0.253,0.221,0.132,0.606
29/06/2019 07:45:00,0.307,0.235,0.153,0.695
29/06/2019 08:00:00,0.329,0.218,0.202,0.749
29/06/2019 08:15:00,0.321,0.244,0.243,0.808
29/06/2019 08:30:00,0.374,0.366,0.29,1.03
29/06/2019 08:45:00,0.538,0.437,0.331,1.306
29/06/2019 09:00:00,0.715,0.455,0.435,1.605
29/06/2019 09:15:00,0.671,0.491,0.493,1.655
29/06/2019 09:30:00,0.62,0.523,0.408,1.551
29/06/2019 09:45:00,0.817,0.476,0.495,1.788
29/06/2019 10:00:00,0.778,0.557,0.52,1.855
29/06/2019 10:15:00,1.307,0.798,0.641,2.746
29/06/2019 10:30:00,1.157,0.857,0.857,2.871
29/06/2019 10:45:00,1.624,0.917,0.845,3.386
29/06/2019 11:00:00,1.628,1.284,0.727,3.639
29/06/2019 11:15:00,1.873,1.231,1.115,4.219
29/06/2019 11:30:00,2.321,1.269,0.989,4.579
29/06/2019 11:45:00,1.868,2.066,1.504,5.438
29/06/2019 12:00:00,1.595,1.7,1.729,5.024
29/06/2019 12:15:00,2.455,1.772,2.143,6.37
29/06/2019 12:30:00,2.112,2.364,2.678,7.154
29/06/2019 12:45:00,2.502,1.851,2.482,6.835
29/06/2019 13:00:00,2.406,2.199,2.577,7.182
29/06/2019 13:15:00,1.98,2.139,1.884,6.003
29/06/2019 13:30:00,1.617,2.183,2.809,6.609
29/06/2019 13:45:00,1.979,2.11,2.827,6.916
29/06/2019 14:00:00,1.947,2.151,2.852,6.95
29/06/2019 14:15:00,3.3,2.097,2.84,8.237
29/06/2019 14:30:00,3.175,2.045,2.707,7.927
29/06/2019 14:45:00,2.817,1.94,2.287,7.044
29/06/2019 15:00:00,2.188,1.897,2.304,6.389
29/06/2019 15:15:00,1.538,2,2.671,6.209
29/06/2019 15:30:00,2.186,1.897,2.653,6.736
29/06/2019 15:45:00,1.41,1.711,2.187,5.308
29/06/2019 16:00:00,0.917,1.793,2.343,5.053
29/06/2019 16:15:00,2.195,1.74,2.273,6.208
29/06/2019 16:30:00,1.93,1.653,2.151,5.734
29/06/2019 16:45:00,1.49,1.506,2.043,5.039
29/06/2019 17:00:00,1.224,1.465,1.991,4.68
29/06/2019 17:15:00,0.739,1.298,1.801,3.838
29/06/2019 17:30:00,0.415,1.151,1.641,3.207
29/06/2019 17:45:00,0.367,0.999,1.467,2.833
29/06/2019 18:00:00,0.344,0.846,1.286,2.476
29/06/2019 18:15:00,0.333,0.694,1.108,2.135
29/06/2019 18:30:00,0.306,0.541,0.937,1.784
29/06/2019 18:45:00,0.283,0.389,0.748,1.42
29/06/2019 19:00:00,0.267,0.261,0.566,1.094
29/06/2019 19:15:00,0.247,0.169,0.401,0.817
29/06/2019 19:30:00,0.217,0.125,0.275,0.617
29/06/2019 19:45:00,0.17,0.107,0.175,0.452
29/06/2019 20:00:00,0.143,0.092,0.116,0.351
29/06/2019 20:15:00,0.121,0.075,0.085,0.281
29/06/2019 20:30:00,0.093,0.054,0.062,0.209
29/06/2019 20:45:00,0.059,0.03,0.036,0.125
29/06/2019 21:00:00,0.018,0.004,0.013,0.035
29/06/2019 21:15:00,0,0,0,0
29/06/2019 21:30:00,0,0,0,0
29/06/2019 21:45:00,0,0,0,0
29/06/2019 22:00:00,0,0,0,0
29/06/2019 22:15:00,0,0,0,0
29/06/2019 22:30:00,0,0,0,0
29/06/2019 22:45:00,0,0,0,0
29/06/2019 23:00:00,0,0,0,0
29/06/2019 23:15:00,0,0,0,0
29/06/2019 23:30:00,0,0,0,0
29/06/2019 23:45:00,0,0,0,0
30/06/2019 00:00:00,0,0,0,0
30/06/2019 00:15:00,0,0,0,0
30/06/2019 00:30:00,0,0,0,0
30/06/2019 00:45:00,0,0,0,0
30/06/2019 01:00:00,0,0,0,0
30/06/2019 01:15:00,0,0,0,0
30/06/2019 01:30:00,0,0,0,0
30/06/2019 01:45:00,0,0,0,0
30/06/2019 02:00:00,0,0,0,0
30/06/2019 02:15:00,0,0,0,0
30/06/2019 02:30:00,0,0,0,0
30/06/2019 02:45:00,0,0,0,0
30/06/2019 03:00:00,0,0,0,0
30/06/2019 03:15:00,0,0,0,0
30/06/2019 03:30:00,0,0,0,0
30/06/2019 03:45:00,0,0,0,0
30/06/2019 04:00:00,0,0,0,0
30/06/2019 04:15:00,0,0,0,0
30/06/2019 04:30:00,0,0,0,0
30/06/2019 04:45:00,0,0,0,0
30/06/2019 05:00:00,0,0,0,0
30/06/2019 05:15:00,0,0,0,0
30/06/2019 05:30:00,0,0,0,0
30/06/2019 05:45:00,0,0,0,0
30/06/2019 06:00:00,0,0,0,0
30/06/2019 06:15:00,0,0,0,0
30/06/2019 06:30:00,0.014,0.001,0.002,0.017
30/06/2019 06:45:00,0.06,0.041,0.022,0.123
30/06/2019 07:00:00,0.124,0.095,0.044,0.263
30/06/2019 07:15:00,0.21,0.141,0.065,0.416
30/06/2019 07:30:00,0.331,0.202,0.085,0.618
30/06/2019 07:45:00,0.486,0.334,0.104,0.924
30/06/2019 08:00:00,0.656,0.634,0.124,1.414
30/06/2019 08:15:00,0.857,0.787,0.147,1.791
30/06/2019 08:30:00,1.07,0.936,0.173,2.179
30/06/2019 08:45:00,1.294,1.081,0.208,2.583
